"country","abbr","ccode","year","workerr","post.sd"
"Chad","TCD",483,2007,0.5418,0.1506
"Chad","TCD",483,2008,0.5444,0.1472
"Chad","TCD",483,2009,0.5496,0.154
"Chad","TCD",483,2010,0.5476,0.1571
"Chad","TCD",483,2011,0.546,0.1679
"Congo","COG",484,1981,0.1783,0.1273
"Congo","COG",484,1982,0.1764,0.1195
"Congo","COG",484,1983,0.1895,0.1177
"Congo","COG",484,1984,0.2229,0.1186
"Congo","COG",484,1985,0.2799,0.1167
"Congo","COG",484,1986,0.3421,0.1172
"Congo","COG",484,1987,0.3597,0.1196
"Congo","COG",484,1988,0.368,0.1199
"Congo","COG",484,1989,0.4217,0.1228
"Congo","COG",484,1990,0.4707,0.1322
"Congo","COG",484,1991,0.5637,0.1212
"Congo","COG",484,1992,0.644,0.1253
"Congo","COG",484,1993,0.6876,0.1245
"Congo","COG",484,1994,0.7046,0.126
"Congo","COG",484,1995,0.6871,0.1213
"Congo","COG",484,1996,0.653,0.1204
"Congo","COG",484,1997,0.6657,0.117
"Congo","COG",484,1998,0.6965,0.1175
"Congo","COG",484,1999,0.6914,0.1213
"Congo","COG",484,2000,0.7238,0.1272
"Congo","COG",484,2001,0.6929,0.1218
"Congo","COG",484,2002,0.6664,0.1274
"Congo","COG",484,2003,0.6399,0.1391
"Congo","COG",484,2004,0.6187,0.1484
"Congo","COG",484,2005,0.605,0.1496
"Congo","COG",484,2006,0.5953,0.1518
"Congo","COG",484,2007,0.5855,0.1539
"Congo","COG",484,2008,0.5808,0.1536
"Congo","COG",484,2009,0.5777,0.1586
"Congo","COG",484,2010,0.5792,0.1685
"Congo","COG",484,2011,0.5761,0.1808
"Democratic Republic of the Congo","COD",490,1981,0.2074,0.1222
"Democratic Republic of the Congo","COD",490,1982,0.2124,0.1164
"Democratic Republic of the Congo","COD",490,1983,0.2344,0.1197
"Democratic Republic of the Congo","COD",490,1984,0.2785,0.1173
"Democratic Republic of the Congo","COD",490,1985,0.3488,0.1181
"Democratic Republic of the Congo","COD",490,1986,0.3794,0.122
"Democratic Republic of the Congo","COD",490,1987,0.3692,0.1161
"Democratic Republic of the Congo","COD",490,1988,0.3598,0.1122
"Democratic Republic of the Congo","COD",490,1989,0.3463,0.1138
"Democratic Republic of the Congo","COD",490,1990,0.3663,0.1173
"Democratic Republic of the Congo","COD",490,1991,0.3852,0.1258
"Democratic Republic of the Congo","COD",490,1992,0.3857,0.14
"Democratic Republic of the Congo","COD",490,1993,0.3765,0.1401
"Democratic Republic of the Congo","COD",490,1994,0.3554,0.137
"Democratic Republic of the Congo","COD",490,1995,0.3311,0.1309
"Democratic Republic of the Congo","COD",490,1996,0.2997,0.1193
"Democratic Republic of the Congo","COD",490,1997,0.287,0.1202
"Democratic Republic of the Congo","COD",490,1998,0.2598,0.1121
"Democratic Republic of the Congo","COD",490,1999,0.2462,0.1108
"Democratic Republic of the Congo","COD",490,2000,0.2253,0.1073
"Democratic Republic of the Congo","COD",490,2001,0.2064,0.1002
"Democratic Republic of the Congo","COD",490,2002,0.1993,0.0987
"Democratic Republic of the Congo","COD",490,2003,0.2008,0.1088
"Democratic Republic of the Congo","COD",490,2004,0.2145,0.1161
"Democratic Republic of the Congo","COD",490,2005,0.2034,0.1105
"Democratic Republic of the Congo","COD",490,2006,0.1705,0.1004
"Democratic Republic of the Congo","COD",490,2007,0.151,0.0941
"Democratic Republic of the Congo","COD",490,2008,0.1404,0.0889
"Democratic Republic of the Congo","COD",490,2009,0.1373,0.0874
"Democratic Republic of the Congo","COD",490,2010,0.1405,0.089
"Democratic Republic of the Congo","COD",490,2011,0.1495,0.0986
"Uganda","UGA",500,1981,0.641,0.1792
"Uganda","UGA",500,1982,0.6519,0.1649
"Uganda","UGA",500,1983,0.6663,0.1587
"Uganda","UGA",500,1984,0.6846,0.1559
"Uganda","UGA",500,1985,0.7797,0.126
"Uganda","UGA",500,1986,0.8034,0.1145
"Uganda","UGA",500,1987,0.8018,0.1096
"Uganda","UGA",500,1988,0.7798,0.1122
"Uganda","UGA",500,1989,0.7244,0.118
"Uganda","UGA",500,1990,0.6735,0.1169
"Uganda","UGA",500,1991,0.6117,0.1185
"Uganda","UGA",500,1992,0.5777,0.1232
"Uganda","UGA",500,1993,0.5755,0.1171
"Uganda","UGA",500,1994,0.5479,0.1157
"Uganda","UGA",500,1995,0.5065,0.1147
"Uganda","UGA",500,1996,0.4569,0.1179
"Uganda","UGA",500,1997,0.447,0.1164
"Uganda","UGA",500,1998,0.3821,0.1148
"Uganda","UGA",500,1999,0.3325,0.1191
"Uganda","UGA",500,2000,0.3319,0.1237
"Uganda","UGA",500,2001,0.2678,0.1157
"Uganda","UGA",500,2002,0.1914,0.1052
"Uganda","UGA",500,2003,0.1577,0.1026
"Uganda","UGA",500,2004,0.141,0.0955
"Uganda","UGA",500,2005,0.1313,0.0913
"Uganda","UGA",500,2006,0.1251,0.0916
"Uganda","UGA",500,2007,0.1254,0.0931
"Uganda","UGA",500,2008,0.1287,0.0957
"Uganda","UGA",500,2009,0.1285,0.099
"Uganda","UGA",500,2010,0.1389,0.1051
"Uganda","UGA",500,2011,0.1564,0.1132
"Kenya","KEN",501,1981,0.4667,0.1683
"Kenya","KEN",501,1982,0.463,0.1534
"Kenya","KEN",501,1983,0.4559,0.1484
"Kenya","KEN",501,1984,0.455,0.144
"Kenya","KEN",501,1985,0.4469,0.1263
"Kenya","KEN",501,1986,0.4783,0.1505
"Kenya","KEN",501,1987,0.4144,0.1172
"Kenya","KEN",501,1988,0.3847,0.1065
"Kenya","KEN",501,1989,0.3532,0.096
"Kenya","KEN",501,1990,0.3096,0.0977
"Kenya","KEN",501,1991,0.2924,0.0992
"Kenya","KEN",501,1992,0.2594,0.1043
"Kenya","KEN",501,1993,0.2392,0.1071
"Kenya","KEN",501,1994,0.2165,0.1115
"Kenya","KEN",501,1995,0.2186,0.1111
"Kenya","KEN",501,1996,0.2547,0.1065
"Kenya","KEN",501,1997,0.2709,0.1108
"Kenya","KEN",501,1998,0.2948,0.1192
"Kenya","KEN",501,1999,0.3044,0.1213
"Kenya","KEN",501,2000,0.3074,0.1067
"Kenya","KEN",501,2001,0.3102,0.1056
"Kenya","KEN",501,2002,0.3222,0.1076
"Kenya","KEN",501,2003,0.3701,0.124
"Kenya","KEN",501,2004,0.4039,0.1394
"Kenya","KEN",501,2005,0.4219,0.1353
"Kenya","KEN",501,2006,0.4326,0.1359
"Kenya","KEN",501,2007,0.4396,0.1389
"Kenya","KEN",501,2008,0.4487,0.1388
"Kenya","KEN",501,2009,0.456,0.1445
"Kenya","KEN",501,2010,0.4585,0.1527
"Kenya","KEN",501,2011,0.4626,0.166
"United Republic of Tanzania","TZA",510,1981,0.1471,0.0645
"United Republic of Tanzania","TZA",510,1982,0.1472,0.0597
"United Republic of Tanzania","TZA",510,1983,0.1492,0.0573
"United Republic of Tanzania","TZA",510,1984,0.1546,0.056
"United Republic of Tanzania","TZA",510,1985,0.1632,0.0585
"United Republic of Tanzania","TZA",510,1986,0.1634,0.0594
"United Republic of Tanzania","TZA",510,1987,0.1575,0.0534
"United Republic of Tanzania","TZA",510,1988,0.1499,0.0512
"United Republic of Tanzania","TZA",510,1989,0.1446,0.0535
"United Republic of Tanzania","TZA",510,1990,0.1416,0.0543
"United Republic of Tanzania","TZA",510,1991,0.1342,0.0553
"United Republic of Tanzania","TZA",510,1992,0.1253,0.0564
"United Republic of Tanzania","TZA",510,1993,0.1195,0.0575
"United Republic of Tanzania","TZA",510,1994,0.1148,0.0567
"United Republic of Tanzania","TZA",510,1995,0.1138,0.0564
"United Republic of Tanzania","TZA",510,1996,0.1151,0.0549
"United Republic of Tanzania","TZA",510,1997,0.12,0.0536
"United Republic of Tanzania","TZA",510,1998,0.1186,0.0525
"United Republic of Tanzania","TZA",510,1999,0.1146,0.0518
"United Republic of Tanzania","TZA",510,2000,0.1116,0.0524
"United Republic of Tanzania","TZA",510,2001,0.1092,0.0533
"United Republic of Tanzania","TZA",510,2002,0.1077,0.0548
"United Republic of Tanzania","TZA",510,2003,0.1091,0.0548
"United Republic of Tanzania","TZA",510,2004,0.1119,0.0528
"United Republic of Tanzania","TZA",510,2005,0.1105,0.0532
"United Republic of Tanzania","TZA",510,2006,0.1109,0.054
"United Republic of Tanzania","TZA",510,2007,0.111,0.0544
"United Republic of Tanzania","TZA",510,2008,0.1102,0.0542
"United Republic of Tanzania","TZA",510,2009,0.1101,0.0538
"United Republic of Tanzania","TZA",510,2010,0.1111,0.0544
"United Republic of Tanzania","TZA",510,2011,0.1136,0.0565
"Burundi","BDI",516,1981,0.2271,0.1439
"Burundi","BDI",516,1982,0.2278,0.139
"Burundi","BDI",516,1983,0.2384,0.1359
"Burundi","BDI",516,1984,0.2553,0.1324
"Burundi","BDI",516,1985,0.3158,0.1249
"Burundi","BDI",516,1986,0.3507,0.122
"Burundi","BDI",516,1987,0.3694,0.1194
"Burundi","BDI",516,1988,0.376,0.1175
"Burundi","BDI",516,1989,0.3629,0.1168
"Burundi","BDI",516,1990,0.3841,0.1113
"Burundi","BDI",516,1991,0.4382,0.1234
"Burundi","BDI",516,1992,0.5129,0.1457
"Burundi","BDI",516,1993,0.5882,0.1824
"Burundi","BDI",516,1994,0.5713,0.1671
"Burundi","BDI",516,1995,0.5619,0.1572
"Burundi","BDI",516,1996,0.5561,0.1445
"Burundi","BDI",516,1997,0.5724,0.1546
"Burundi","BDI",516,1998,0.5361,0.1362
"Burundi","BDI",516,1999,0.4912,0.1182
"Burundi","BDI",516,2000,0.432,0.1125
"Burundi","BDI",516,2001,0.3843,0.1301
"Burundi","BDI",516,2002,0.4034,0.1142
"Burundi","BDI",516,2003,0.4397,0.128
"Burundi","BDI",516,2004,0.4571,0.1367
"Burundi","BDI",516,2005,0.4565,0.1441
"Burundi","BDI",516,2006,0.4487,0.1395
"Burundi","BDI",516,2007,0.4262,0.1344
"Burundi","BDI",516,2008,0.3813,0.145
"Burundi","BDI",516,2009,0.4002,0.1519
"Burundi","BDI",516,2010,0.3684,0.1507
"Burundi","BDI",516,2011,0.4059,0.1646
"Rwanda","RWA",517,1981,0.7268,0.1616
"Rwanda","RWA",517,1982,0.76,0.1432
"Rwanda","RWA",517,1983,0.7445,0.1372
"Rwanda","RWA",517,1984,0.684,0.1363
"Rwanda","RWA",517,1985,0.6349,0.1278
"Rwanda","RWA",517,1986,0.6179,0.1277
"Rwanda","RWA",517,1987,0.6392,0.1239
"Rwanda","RWA",517,1988,0.6348,0.1235
"Rwanda","RWA",517,1989,0.6434,0.1318
"Rwanda","RWA",517,1990,0.7042,0.1269
"Rwanda","RWA",517,1991,0.7715,0.1238
"Rwanda","RWA",517,1992,0.7962,0.1271
"Rwanda","RWA",517,1993,0.7168,0.1291
"Rwanda","RWA",517,1994,0.7059,0.1303
"Rwanda","RWA",517,1995,0.6251,0.1315
"Rwanda","RWA",517,1996,0.5532,0.1252
"Rwanda","RWA",517,1997,0.4992,0.121
"Rwanda","RWA",517,1998,0.4425,0.1156
"Rwanda","RWA",517,1999,0.4155,0.1169
"Rwanda","RWA",517,2000,0.3345,0.1238
"Rwanda","RWA",517,2001,0.2641,0.1115
"Rwanda","RWA",517,2002,0.2078,0.1074
"Rwanda","RWA",517,2003,0.1697,0.1049
"Rwanda","RWA",517,2004,0.1499,0.1025
"Rwanda","RWA",517,2005,0.1408,0.1002
"Rwanda","RWA",517,2006,0.1314,0.097
"Rwanda","RWA",517,2007,0.1289,0.0924
"Rwanda","RWA",517,2008,0.1283,0.0944
"Rwanda","RWA",517,2009,0.1299,0.0967
"Rwanda","RWA",517,2010,0.136,0.0994
"Rwanda","RWA",517,2011,0.152,0.1097
"Somalia","SOM",520,1981,0.186,0.1428
"Somalia","SOM",520,1982,0.1833,0.1318
"Somalia","SOM",520,1983,0.201,0.1392
"Somalia","SOM",520,1984,0.2424,0.1462
"Somalia","SOM",520,1985,0.345,0.1489
"Somalia","SOM",520,1986,0.4265,0.1503
"Somalia","SOM",520,1987,0.3606,0.1399
"Somalia","SOM",520,1988,0.3749,0.1422
"Somalia","SOM",520,1989,0.4548,0.1475
"Somalia","SOM",520,1990,0.5495,0.1437
"Somalia","SOM",520,1991,0.6674,0.1589
"Somalia","SOM",520,1992,0.7356,0.1524
"Somalia","SOM",520,1993,0.7755,0.1392
"Somalia","SOM",520,1994,0.7939,0.1406
"Somalia","SOM",520,1995,0.8072,0.1352
"Somalia","SOM",520,1996,0.8097,0.1347
"Somalia","SOM",520,1997,0.8131,0.1326
"Somalia","SOM",520,1998,0.8125,0.1246
"Somalia","SOM",520,1999,0.8154,0.1286
"Somalia","SOM",520,2000,0.809,0.1397
"Somalia","SOM",520,2001,0.7963,0.1496
"Somalia","SOM",520,2002,0.7783,0.1601
"Djibouti","DJI",522,1985,0.7952,0.1418
"Djibouti","DJI",522,1986,0.813,0.1212
"Djibouti","DJI",522,1987,0.8425,0.1075
"Djibouti","DJI",522,1988,0.8398,0.1075
"Djibouti","DJI",522,1989,0.862,0.0987
"Djibouti","DJI",522,1990,0.8386,0.1095
"Djibouti","DJI",522,1991,0.7938,0.1223
"Djibouti","DJI",522,1992,0.7436,0.1368
"Djibouti","DJI",522,1993,0.75,0.1461
"Djibouti","DJI",522,1994,0.6608,0.1591
"Djibouti","DJI",522,1995,0.5259,0.1568
"Djibouti","DJI",522,1996,0.4131,0.1494
"Djibouti","DJI",522,1997,0.2992,0.1369
"Djibouti","DJI",522,1998,0.2172,0.1221
"Djibouti","DJI",522,1999,0.1463,0.1053
"Djibouti","DJI",522,2000,0.1162,0.0885
"Djibouti","DJI",522,2001,0.1099,0.0839
"Djibouti","DJI",522,2002,0.1494,0.1006
"Djibouti","DJI",522,2003,0.1404,0.0988
"Djibouti","DJI",522,2004,0.1315,0.0985
"Djibouti","DJI",522,2005,0.1331,0.0996
"Djibouti","DJI",522,2006,0.1329,0.1017
"Djibouti","DJI",522,2007,0.1357,0.1003
"Djibouti","DJI",522,2008,0.1319,0.0988
"Djibouti","DJI",522,2009,0.1337,0.1014
"Djibouti","DJI",522,2010,0.1448,0.1084
"Djibouti","DJI",522,2011,0.1689,0.1223
"Ethiopia","ETH",530,1981,0.1313,0.0946
"Ethiopia","ETH",530,1982,0.1294,0.0862
"Ethiopia","ETH",530,1983,0.1296,0.0836
"Ethiopia","ETH",530,1984,0.1337,0.0814
"Ethiopia","ETH",530,1985,0.1398,0.0822
"Ethiopia","ETH",530,1986,0.1518,0.0853
"Ethiopia","ETH",530,1987,0.1655,0.0927
"Ethiopia","ETH",530,1988,0.169,0.0977
"Ethiopia","ETH",530,1989,0.1558,0.0893
"Ethiopia","ETH",530,1990,0.1561,0.087
"Ethiopia","ETH",530,1991,0.1716,0.0943
"Ethiopia","ETH",530,1992,0.1975,0.1095
"Ethiopia","ETH",530,1993,0.2048,0.1162
"Ethiopia","ETH",530,1994,0.1762,0.0983
"Ethiopia","ETH",530,1995,0.1604,0.0887
"Ethiopia","ETH",530,1996,0.1484,0.0841
"Ethiopia","ETH",530,1997,0.1422,0.0824
"Ethiopia","ETH",530,1998,0.1378,0.0819
"Ethiopia","ETH",530,1999,0.1283,0.0747
"Ethiopia","ETH",530,2000,0.1173,0.0701
"Ethiopia","ETH",530,2001,0.1066,0.0643
"Ethiopia","ETH",530,2002,0.0947,0.0576
"Ethiopia","ETH",530,2003,0.0961,0.0611
"Ethiopia","ETH",530,2004,0.0933,0.0608
"Ethiopia","ETH",530,2005,0.0907,0.062
"Ethiopia","ETH",530,2006,0.0899,0.0622
"Ethiopia","ETH",530,2007,0.0909,0.0653
"Ethiopia","ETH",530,2008,0.093,0.0672
"Ethiopia","ETH",530,2009,0.099,0.0701
"Ethiopia","ETH",530,2010,0.1036,0.0757
"Ethiopia","ETH",530,2011,0.1107,0.0868
"Eritrea","ERI",531,1985,0.3295,0.2077
"Eritrea","ERI",531,1986,0.3779,0.1885
"Eritrea","ERI",531,1987,0.4597,0.192
"Eritrea","ERI",531,1988,0.461,0.1911
"Eritrea","ERI",531,1989,0.3046,0.1779
"Eritrea","ERI",531,1990,0.2717,0.175
"Eritrea","ERI",531,1991,0.3123,0.1817
"Eritrea","ERI",531,1992,0.5033,0.1809
"Eritrea","ERI",531,1993,0.7802,0.1344
"Eritrea","ERI",531,1994,0.8198,0.1194
"Eritrea","ERI",531,1995,0.8468,0.1145
"Eritrea","ERI",531,1996,0.8976,0.0805
"Eritrea","ERI",531,1997,0.904,0.076
"Eritrea","ERI",531,1998,0.8798,0.0916
"Eritrea","ERI",531,1999,0.7395,0.1367
"Eritrea","ERI",531,2000,0.6476,0.1449
"Eritrea","ERI",531,2001,0.5062,0.1595
"Eritrea","ERI",531,2002,0.4167,0.1692
"Eritrea","ERI",531,2003,0.2971,0.1682
"Eritrea","ERI",531,2004,0.3109,0.1767
"Eritrea","ERI",531,2005,0.2138,0.1479
"Eritrea","ERI",531,2006,0.1764,0.131
"Eritrea","ERI",531,2007,0.1688,0.1264
"Eritrea","ERI",531,2008,0.1675,0.1221
"Eritrea","ERI",531,2009,0.1654,0.1268
"Eritrea","ERI",531,2010,0.1686,0.1303
"Eritrea","ERI",531,2011,0.1939,0.1509
"Angola","AGO",540,1981,0.1843,0.1478
"Angola","AGO",540,1982,0.1756,0.1282
"Angola","AGO",540,1983,0.1785,0.1323
"Angola","AGO",540,1984,0.1978,0.1367
"Angola","AGO",540,1985,0.2694,0.1566
"Angola","AGO",540,1986,0.3166,0.1717
"Angola","AGO",540,1987,0.3081,0.1649
"Angola","AGO",540,1988,0.2189,0.1305
"Angola","AGO",540,1989,0.2138,0.1321
"Angola","AGO",540,1990,0.2744,0.1408
"Angola","AGO",540,1991,0.5032,0.1784
"Angola","AGO",540,1992,0.6006,0.2077
"Angola","AGO",540,1993,0.5448,0.1816
"Angola","AGO",540,1994,0.4354,0.1756
"Angola","AGO",540,1995,0.2732,0.155
"Angola","AGO",540,1996,0.3601,0.1715
"Angola","AGO",540,1997,0.3846,0.1588
"Angola","AGO",540,1998,0.5242,0.1901
"Angola","AGO",540,1999,0.4507,0.1816
"Angola","AGO",540,2000,0.4012,0.1619
"Angola","AGO",540,2001,0.2814,0.1445
"Angola","AGO",540,2002,0.2378,0.138
"Angola","AGO",540,2003,0.1912,0.1388
"Angola","AGO",540,2004,0.1855,0.1358
"Angola","AGO",540,2005,0.1881,0.1363
"Angola","AGO",540,2006,0.2096,0.1452
"Angola","AGO",540,2007,0.3114,0.1824
"Angola","AGO",540,2008,0.3276,0.191
"Angola","AGO",540,2009,0.265,0.1672
"Angola","AGO",540,2010,0.3255,0.191
"Angola","AGO",540,2011,0.2571,0.1717
"Mozambique","MOZ",541,1981,0.19,0.1468
"Mozambique","MOZ",541,1982,0.1931,0.1388
"Mozambique","MOZ",541,1983,0.2134,0.1406
"Mozambique","MOZ",541,1984,0.2548,0.1488
"Mozambique","MOZ",541,1985,0.3631,0.1493
"Mozambique","MOZ",541,1986,0.4419,0.1459
"Mozambique","MOZ",541,1987,0.5355,0.1399
"Mozambique","MOZ",541,1988,0.5431,0.143
"Mozambique","MOZ",541,1989,0.6444,0.1409
"Mozambique","MOZ",541,1990,0.7301,0.1332
"Mozambique","MOZ",541,1991,0.7706,0.1282
"Mozambique","MOZ",541,1992,0.7512,0.1322
"Mozambique","MOZ",541,1993,0.7717,0.1307
"Mozambique","MOZ",541,1994,0.71,0.1386
"Mozambique","MOZ",541,1995,0.7371,0.1312
"Mozambique","MOZ",541,1996,0.7867,0.1295
"Mozambique","MOZ",541,1997,0.7733,0.1277
"Mozambique","MOZ",541,1998,0.6846,0.133
"Mozambique","MOZ",541,1999,0.6837,0.136
"Mozambique","MOZ",541,2000,0.5466,0.1363
"Mozambique","MOZ",541,2001,0.4997,0.1364
"Mozambique","MOZ",541,2002,0.4867,0.1401
"Mozambique","MOZ",541,2003,0.51,0.1652
"Mozambique","MOZ",541,2004,0.5122,0.1732
"Mozambique","MOZ",541,2005,0.5008,0.1804
"Mozambique","MOZ",541,2006,0.4754,0.1792
"Mozambique","MOZ",541,2007,0.4275,0.1861
"Mozambique","MOZ",541,2008,0.4777,0.174
"Mozambique","MOZ",541,2009,0.5045,0.1764
"Mozambique","MOZ",541,2010,0.517,0.1843
"Mozambique","MOZ",541,2011,0.5192,0.1952
"Zambia","ZMB",551,1981,0.2223,0.1468
"Zambia","ZMB",551,1982,0.2266,0.1389
"Zambia","ZMB",551,1983,0.2506,0.1338
"Zambia","ZMB",551,1984,0.2894,0.1261
"Zambia","ZMB",551,1985,0.3542,0.1225
"Zambia","ZMB",551,1986,0.4063,0.1188
"Zambia","ZMB",551,1987,0.4069,0.1197
"Zambia","ZMB",551,1988,0.4312,0.1166
"Zambia","ZMB",551,1989,0.4399,0.1094
"Zambia","ZMB",551,1990,0.4184,0.1118
"Zambia","ZMB",551,1991,0.3911,0.1223
"Zambia","ZMB",551,1992,0.428,0.1104
"Zambia","ZMB",551,1993,0.5051,0.105
"Zambia","ZMB",551,1994,0.5466,0.1069
"Zambia","ZMB",551,1995,0.5641,0.1054
"Zambia","ZMB",551,1996,0.5662,0.1058
"Zambia","ZMB",551,1997,0.5656,0.1108
"Zambia","ZMB",551,1998,0.5444,0.1103
"Zambia","ZMB",551,1999,0.5347,0.1084
"Zambia","ZMB",551,2000,0.5431,0.1073
"Zambia","ZMB",551,2001,0.5373,0.1103
"Zambia","ZMB",551,2002,0.5324,0.1137
"Zambia","ZMB",551,2003,0.5327,0.1202
"Zambia","ZMB",551,2004,0.5345,0.1257
"Zambia","ZMB",551,2005,0.5408,0.1302
"Zambia","ZMB",551,2006,0.5411,0.13
"Zambia","ZMB",551,2007,0.5396,0.1306
"Zambia","ZMB",551,2008,0.5415,0.1378
"Zambia","ZMB",551,2009,0.5392,0.1441
"Zambia","ZMB",551,2010,0.5415,0.1488
"Zambia","ZMB",551,2011,0.542,0.1609
"Zimbabwe","ZWE",552,1981,0.8179,0.1318
"Zimbabwe","ZWE",552,1982,0.7973,0.1222
"Zimbabwe","ZWE",552,1983,0.8006,0.1199
"Zimbabwe","ZWE",552,1984,0.8342,0.1094
"Zimbabwe","ZWE",552,1985,0.8384,0.1009
"Zimbabwe","ZWE",552,1986,0.8121,0.1041
"Zimbabwe","ZWE",552,1987,0.7778,0.1128
"Zimbabwe","ZWE",552,1988,0.7569,0.1146
"Zimbabwe","ZWE",552,1989,0.6919,0.1182
"Zimbabwe","ZWE",552,1990,0.5937,0.1189
"Zimbabwe","ZWE",552,1991,0.499,0.1174
"Zimbabwe","ZWE",552,1992,0.4187,0.1219
"Zimbabwe","ZWE",552,1993,0.3123,0.1214
"Zimbabwe","ZWE",552,1994,0.2519,0.1163
"Zimbabwe","ZWE",552,1995,0.1959,0.1061
"Zimbabwe","ZWE",552,1996,0.1609,0.0946
"Zimbabwe","ZWE",552,1997,0.1216,0.0858
"Zimbabwe","ZWE",552,1998,0.1357,0.0888
"Zimbabwe","ZWE",552,1999,0.1418,0.0899
"Zimbabwe","ZWE",552,2000,0.1417,0.0904
"Zimbabwe","ZWE",552,2001,0.1317,0.0845
"Zimbabwe","ZWE",552,2002,0.1049,0.076
"Zimbabwe","ZWE",552,2003,0.1107,0.0785
"Zimbabwe","ZWE",552,2004,0.1154,0.0876
"Zimbabwe","ZWE",552,2005,0.1223,0.085
"Zimbabwe","ZWE",552,2006,0.1354,0.0951
"Zimbabwe","ZWE",552,2007,0.1629,0.108
"Zimbabwe","ZWE",552,2008,0.1431,0.0967
"Zimbabwe","ZWE",552,2009,0.1391,0.0973
"Zimbabwe","ZWE",552,2010,0.1459,0.1042
"Zimbabwe","ZWE",552,2011,0.1644,0.116
"Malawi","MWI",553,1981,0.3621,0.1668
"Malawi","MWI",553,1982,0.3208,0.1574
"Malawi","MWI",553,1983,0.3076,0.1586
"Malawi","MWI",553,1984,0.3248,0.1582
"Malawi","MWI",553,1985,0.3734,0.1323
"Malawi","MWI",553,1986,0.4047,0.1318
"Malawi","MWI",553,1987,0.4529,0.124
"Malawi","MWI",553,1988,0.4425,0.1183
"Malawi","MWI",553,1989,0.4443,0.119
"Malawi","MWI",553,1990,0.4828,0.1137
"Malawi","MWI",553,1991,0.4647,0.1123
"Malawi","MWI",553,1992,0.4747,0.1102
"Malawi","MWI",553,1993,0.5125,0.1061
"Malawi","MWI",553,1994,0.5745,0.1231
"Malawi","MWI",553,1995,0.6128,0.139
"Malawi","MWI",553,1996,0.652,0.1535
"Malawi","MWI",553,1997,0.6106,0.1311
"Malawi","MWI",553,1998,0.5649,0.1148
"Malawi","MWI",553,1999,0.5474,0.1141
"Malawi","MWI",553,2000,0.4835,0.1133
"Malawi","MWI",553,2001,0.4081,0.1517
"Malawi","MWI",553,2002,0.413,0.1499
"Malawi","MWI",553,2003,0.4723,0.1352
"Malawi","MWI",553,2004,0.509,0.1356
"Malawi","MWI",553,2005,0.5307,0.1419
"Malawi","MWI",553,2006,0.5339,0.1339
"Malawi","MWI",553,2007,0.544,0.1326
"Malawi","MWI",553,2008,0.5437,0.1405
"Malawi","MWI",553,2009,0.5492,0.1423
"Malawi","MWI",553,2010,0.5418,0.1561
"Malawi","MWI",553,2011,0.541,0.1557
"South Africa","ZAF",560,1960,0.2354,0.0725
"South Africa","ZAF",560,1961,0.2353,0.0608
"South Africa","ZAF",560,1962,0.239,0.0597
"South Africa","ZAF",560,1963,0.2422,0.0594
"South Africa","ZAF",560,1964,0.2415,0.0585
"South Africa","ZAF",560,1965,0.2415,0.0587
"South Africa","ZAF",560,1966,0.2415,0.0569
"South Africa","ZAF",560,1967,0.2423,0.057
"South Africa","ZAF",560,1968,0.2404,0.0594
"South Africa","ZAF",560,1969,0.24,0.0598
"South Africa","ZAF",560,1970,0.2413,0.0591
"South Africa","ZAF",560,1971,0.242,0.0583
"South Africa","ZAF",560,1972,0.2427,0.0583
"South Africa","ZAF",560,1973,0.2423,0.058
"South Africa","ZAF",560,1974,0.2441,0.0579
"South Africa","ZAF",560,1975,0.249,0.0566
"South Africa","ZAF",560,1976,0.2557,0.0585
"South Africa","ZAF",560,1977,0.2673,0.0576
"South Africa","ZAF",560,1978,0.2849,0.0568
"South Africa","ZAF",560,1979,0.316,0.0572
"South Africa","ZAF",560,1980,0.3691,0.0579
"South Africa","ZAF",560,1981,0.3964,0.0538
"South Africa","ZAF",560,1982,0.4199,0.0543
"South Africa","ZAF",560,1983,0.4313,0.0568
"South Africa","ZAF",560,1984,0.431,0.0562
"South Africa","ZAF",560,1985,0.4385,0.054
"South Africa","ZAF",560,1986,0.4378,0.056
"South Africa","ZAF",560,1987,0.4285,0.0566
"South Africa","ZAF",560,1988,0.4373,0.0569
"South Africa","ZAF",560,1989,0.4671,0.0552
"South Africa","ZAF",560,1990,0.5123,0.0583
"South Africa","ZAF",560,1991,0.5432,0.0604
"South Africa","ZAF",560,1992,0.5893,0.0614
"South Africa","ZAF",560,1993,0.6629,0.0601
"South Africa","ZAF",560,1994,0.7744,0.0614
"South Africa","ZAF",560,1995,0.8584,0.0592
"South Africa","ZAF",560,1996,0.9138,0.0498
"South Africa","ZAF",560,1997,0.9371,0.042
"South Africa","ZAF",560,1998,0.9504,0.0359
"South Africa","ZAF",560,1999,0.9559,0.0332
"South Africa","ZAF",560,2000,0.9547,0.0338
"South Africa","ZAF",560,2001,0.9567,0.0329
"South Africa","ZAF",560,2002,0.9452,0.0374
"South Africa","ZAF",560,2003,0.9469,0.0387
"South Africa","ZAF",560,2004,0.9474,0.0377
"South Africa","ZAF",560,2005,0.9477,0.0377
"South Africa","ZAF",560,2006,0.9477,0.0389
"South Africa","ZAF",560,2007,0.9465,0.0395
"South Africa","ZAF",560,2008,0.9457,0.0391
"South Africa","ZAF",560,2009,0.9393,0.0432
